"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ASIC1",2.40645848561319,-1.04950738149692,0.465633164479416,-2.25393606288823,0.0242001905519795,NA
"SMARCD1",1.78324677106374,0.282999039832299,0.392777348832761,0.72050753607178,0.471212561422305,NA
"GPD1",0.647544520526465,-0.459178645708781,0.654026495799726,-0.70207957729191,0.482629537814882,NA
"COX14",0.821653703413002,-0.0866460531814159,0.586653779947042,-0.147695380381317,0.88258317757416,NA
"METTL7A",1.87717822581587,0.234501996602456,0.427258401411924,0.548852862407192,0.583106429241438,NA
"HIGD1C",1.47644135468816,-0.816189595708179,0.492671832232455,-1.65665975261821,0.097588284398377,NA
"LETMD1",1.22844775941785,-0.00485059803377985,0.470189393377138,-0.0103162642588349,0.991768958021502,NA
"CSRNP2",2.05290296640239,-0.297656767348441,0.397852071184516,-0.748159401212199,0.454364016010465,NA
"POU6F1",2.59325385065026,-0.728601190242962,0.406059105137255,-1.79432299639404,0.0727616296637489,NA
"SMAGP",2.12331792539555,-0.477816239521141,0.408790704321983,-1.16885299609159,0.24246286404178,NA
"CELA1",1.48884693020955,-0.683001970616999,0.494908152990369,-1.38005802993973,0.16756877832583,NA
"TMDD1",0.0231460866394898,0.468027526239533,3.47063015854034,0.134853759939772,0.892727499717277,NA
"FIGNL2",2.68361818320267,-0.183387696710561,0.386808044268742,-0.47410517807936,0.635424906286724,NA
"ACVRL1",1.656467332205,0.0147287354544171,0.445347917861065,0.0330724246453354,0.973616832661467,NA
"TAMALIN",1.02352687631863,0.253096730340188,0.509467946674138,0.496786367017652,0.61933970998483,NA
"ATG101",1.04280975981832,0.326169529320021,0.509289863544385,0.640439860809433,0.52188667534101,NA
"SMIM41",2.02211486250435,-0.671351239793275,0.461609829527251,-1.45436946280114,0.145843901545938,NA
"KRT80",1.61895498454352,-0.451315559149025,0.512337285957648,-0.880895401367162,0.378374436730535,NA
"KRT7",1.9683289365335,-0.464334204484192,0.457978398964409,-1.0138779591661,0.310640989719877,NA
"KRT81",0.717327059678233,-0.454804624933015,0.678197169356275,-0.670608261849134,0.502470117932512,NA
"KRT83",0.563855509083538,-0.0375068765280609,0.617207511838508,-0.0607686650091753,0.951543445883712,NA
"KRT85",0.625936699341429,-0.746677947775122,0.641791107189522,-1.16342831711226,0.244655766076191,NA
"KRT84",0.750488825782958,0.362914411478561,0.55211354802095,0.657318431651291,0.510976187415587,NA
"KRT82",0.890563950949135,-1.07147310424282,0.630391102931822,-1.69969579085049,0.0891881614945611,NA
"KRT75",1.04478202979296,0.229465466969342,0.517326042532466,0.443560633147404,0.657360272898635,NA
"KRT6B",0.538387905380868,-0.466340788196421,0.687069106586684,-0.678739276334477,0.497303075311801,NA
"KRT6C",0.490551115940485,0.121392351032168,0.636719610133497,0.190652760022133,0.848797651736474,NA
"KRT6A",0.497710384067195,-0.80460199792051,0.710137489828399,-1.1330228433862,0.257204660513667,NA
"KRT5",0.680527368875361,-0.0162905196470345,0.59515169717419,-0.0273720460252113,0.978162993932294,NA
"KRT71",0.891147270142235,-0.921559227841284,0.63277525457504,-1.45637684340262,0.145288473374973,NA
"KRT74",0.805406587154196,-0.325120828394744,0.619983701383719,-0.524402218427869,0.599998813868158,NA
"KRT72",1.65799371382128,-0.551442122359737,0.448726525482257,-1.22890466920156,0.219107550635374,NA
"KRT73",0.984122774186451,-1.74740752049782,0.610613219446927,-2.86172566339222,0.00421341435650909,NA
