"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PRKCI",10.3704973565436,0.188357194177669,0.0786084967369505,2.3961429361507,0.0165686277463667,0.0859224462155674
"AEBP2",37.9319268920927,0.168607296027529,0.070375883119304,2.39581073166356,0.0165836511147231,0.0859736801276311
"NR2C1",5.67918810059353,0.227439684545304,0.0949426374273732,2.39554841437058,0.0165955224081132,0.0859790876389604
"DLST",3.39862787338186,-0.283206633548551,0.118227064307412,-2.39544672116837,0.0166001265891423,0.0859790876389604
"RPS5",9.58439712890253,-0.381939559165303,0.159434954453327,-2.39558232681725,0.0165939872643543,0.0859790876389604
"MYH15",17.9082898532814,0.190558072960697,0.0795583221536503,2.39519974532235,0.01661131314297,0.0860103741857501
"ZBED9",5.29185407926882,0.230849919480153,0.096392816656547,2.39488716573854,0.0166254806512663,0.0860119284794097
"ZNF451",12.1679178157537,0.190647599575628,0.079603948517984,2.39495154606002,0.0166225617790717,0.0860119284794097
"GYG2",4.87600445310756,0.26305048510597,0.109839951716033,2.39485251947332,0.0166270516283937,0.0860119284794097
"DYNC2LI1",3.93791382473613,0.236902760058466,0.0989404094064614,2.39439842102569,0.0166476540193767,0.086070179812456
"SLC17A5",5.62949682474007,0.219082954506642,0.0914989261241125,2.39437733082757,0.0166486114235773,0.086070179812456
"TLR6",4.72667798192098,0.235311740836846,0.0982884336417949,2.39409391439101,0.0166614820008949,0.0861100835383292
"CWC27",30.4827773719322,0.182959061617646,0.0764368156272651,2.39359868822667,0.0166839923056716,0.0861625912583672
"EPB41L4A",34.1163812252791,0.186378382272885,0.0778617031446217,2.39371057587454,0.0166789041642292,0.0861625912583672
"ZNF225",3.27501854386625,0.286287422923405,0.119608861344662,2.39353020925803,0.0166871070900643,0.0861625912583672
"WDR11",7.489271537903,0.213638242407559,0.0892684866103179,2.39321008476542,0.0167016748126104,0.0862111775225356
"MYEF2",7.05432327924997,0.217493047509107,0.0909176630108836,2.39219795479203,0.0167478067206852,0.0864226123894821
"SCLT1",25.9423339601147,0.173576790949571,0.072569809628396,2.39185953275055,0.0167632566074533,0.0864756391780786
"PLCL2",34.0426951663208,0.17434693765476,0.0729236576495835,2.39081449387167,0.016811044479041,0.0866869903972967
"RHBDF1",1.66732846751489,-0.400101800313529,0.167355014758887,-2.39073684699539,0.0168145999083425,0.0866869903972967
"ANGEL2",2.7065051526626,0.287051998400614,0.120084216709665,2.39042237411298,0.0168290062870971,0.0867318123622255
"UBE2E1",10.9943261798013,0.197025663708848,0.0824264603235099,2.39032057103454,0.0168336723287699,0.0867318123622255
"EPHX4",3.44067918298743,0.265257177763024,0.111035957687519,2.38893042656973,0.0168975019245578,0.0869704380427443
"DPH5",4.14236938592618,0.248486499820951,0.104030033601882,2.38860347552994,0.0169125449631077,0.0869704380427443
"RNF217",16.0297859513072,0.193840874708629,0.0811341877424474,2.38913927780922,0.0168878988134547,0.0869704380427443
"ENO4",5.95935245415693,0.23896620520218,0.100035278374463,2.38881931539847,0.0169026128388897,0.0869704380427443
"TECTA",10.3122772905743,0.223779803641133,0.0936848237833777,2.38864518930587,0.0169106250556625,0.0869704380427443
"DCP1B",6.65890933795911,0.213168098032429,0.0892460878349671,2.38854277205536,0.0169153392272696,0.0869704380427443
"ARHGAP44",22.3878397913765,0.193091386933989,0.0808414533513938,2.38851949005269,0.0169164110372718,0.0869704380427443
"METTL8",13.7814769290821,0.188913676717662,0.0791034418695096,2.3881852957713,0.0169318025709572,0.086997003076153
"RNGTT",49.9883619451233,0.178164682459528,0.0746042208831325,2.38813139994617,0.0169342859285679,0.086997003076153
"SPSB3",1.33642401097885,-0.458536170243076,0.192029487508263,-2.38784249332199,0.0169476033275071,0.086997003076153
"SCARF1",0.884559698124953,-0.4453536846039,0.186506705257136,-2.38786956206155,0.0169463551805926,0.086997003076153
"ACTG1",13.8148734466486,-0.350585129381878,0.146820333522493,-2.38785133483004,0.0169471956343036,0.086997003076153
"NOX4",23.9739976639166,0.186844423539027,0.0782568469673466,2.38757924424159,0.0169597460221166,0.0870326051623141
"APOBR",1.27757349665145,-0.631043182150754,0.264358517059839,-2.38707339248659,0.0169831005031833,0.0871257034408243
"KDM7A",11.9210476385567,0.177587812782489,0.0744032955233217,2.38682724378552,0.0169944750551644,0.0871573047167897
"CELSR2",2.5194077814781,-0.346642773719729,0.145244445044418,-2.38661639427051,0.0170042237441737,0.0871805508159877
"ATP4A",1.26217890872166,-0.420699579945996,0.176312266651319,-2.3861049939196,0.0170278888767694,0.0872751102993941
"CACHD1",27.4201859351571,0.180652114935873,0.0757308788179193,2.38544854827603,0.0170583083577185,0.0873340319558118
"RIC3",8.17302208524542,0.214719139842255,0.0900179204379993,2.38529327046768,0.0170655108512433,0.0873340319558118
"TTC17",14.1316489501797,0.194205680726872,0.081416459986923,2.38533683186502,0.0170634900055639,0.0873340319558118
"FLRT1",6.17995672875646,-0.263801039220773,0.110594725417166,-2.38529494264494,0.0170654332738188,0.0873340319558118
"IL32",4.01938878168577,-0.363645680104375,0.152446937742071,-2.38539183200674,0.0170609388079234,0.0873340319558118
"RPF1",2.62715735606596,0.288828720482579,0.121111838319969,2.38480997802637,0.0170879452402877,0.0873685887874482
"SELENOF",6.21121702025925,0.217813012693495,0.0913319559449214,2.3848499732651,0.0170860876835238,0.0873685887874482
"OLA1",24.2834290615653,0.177704375319457,0.07451298817187,2.38487785390607,0.0170847928873601,0.0873685887874482
"CADM1",43.1530585290202,0.180832744459313,0.075842119787699,2.38433135789861,0.0171101882388321,0.0874555615363424
"CHST7",2.27963232393941,0.289159461838547,0.121281018988987,2.3842103591231,0.01711581545757,0.0874575785869228
"SLC51B",0.682354294126262,-0.474266478987683,0.198939426945264,-2.38397428941108,0.0171267988868098,0.0874869549493091
"RHOBTB3",12.464013573928,0.198877642984299,0.0834316957924672,2.38371809532673,0.0171387256230752,0.0874943983091261
"PAK5",34.1602807718001,0.188832482904459,0.0792153555436133,2.38378634557153,0.0171355476221956,0.0874943983091261
"CD63",1.32622406000554,-0.442262386068321,0.185547827594169,-2.3835492541343,0.0171465897575963,0.0875078171628899
"UBLCP1",2.83979752203268,0.278087286844672,0.116683960034521,2.3832520490597,0.0171604404014468,0.0875111620182223
"RTN1",34.45134052689,0.173355889029108,0.0727408620471842,2.38319816606873,0.0171629525604722,0.0875111620182223
"ADRM1",0.839765438634149,-0.527060969771328,0.221141160250915,-2.38336892676743,0.0171549923807695,0.0875111620182223
"CAPZA2",14.219637727477,0.172316786040587,0.0723084372184056,2.38307993740908,0.0171684658051639,0.0875125762328483
"ASCC1",13.819841090326,0.200024584076486,0.0839565961584918,2.38247610347235,0.0171966480564285,0.0876295047607153
"NUBPL",45.180505982472,0.185327467264194,0.0777917807638238,2.38235280699961,0.0172024075591317,0.0876321365264637
"COX6A1",1.00118133238363,-0.52840933295093,0.221816005538079,-2.38219659428597,0.0172097070960105,0.0876426095072273
"RASGRP1",9.54383674848074,0.189846788059408,0.0797066729627458,2.38181799594296,0.0172274095834043,0.087706038311611
"AQP12B",1.14666545602504,-0.447610494424259,0.188032180867136,-2.38049940366612,0.0172891890218833,0.0878055335808094
"TBL1XR1",30.3635277113086,0.146045674602821,0.0613506965788103,2.3805055646795,0.0172888999113275,0.0878055335808094
"B3GNT5",4.73321457570119,0.242087033854178,0.10166863380505,2.38113786714573,0.0172592511434469,0.0878055335808094
"KIF3A",6.35136829365909,0.224125872398794,0.0941348211167486,2.38090294048392,0.0172702616831014,0.0878055335808094
"STK31",16.6480701497066,0.204614623933125,0.0859366639846838,2.38099333213112,0.0172660244796004,0.0878055335808094
"RNF139",2.03811206359923,0.291817903086261,0.122574923146619,2.38073086725252,0.0172783303174185,0.0878055335808094
"SLC39A3",1.28243624118424,-0.454458939707143,0.190863550447795,-2.38106720031621,0.0172625625078168,0.0878055335808094
"ZNF404",3.62589775611796,0.247848783130958,0.104120359216879,2.38040653139408,0.0172935476424082,0.0878055335808094
"ZNF512B",0.823600824770556,-0.486850908040217,0.204525525207488,-2.38039192196824,0.0172942333701104,0.0878055335808094
"CCDC39",9.28961521724322,0.215689746611309,0.0906472179859101,2.37944143685507,0.0173388978977804,0.0879856639981721
"ZNF529",8.04629116365399,0.211491345832255,0.0888838358630472,2.37941290200529,0.0173402403500047,0.0879856639981721
"ZIM2",7.06092846943039,0.22404899903281,0.0941673970606699,2.37926295115134,0.0173472964448992,0.0879947534992551
"PARS2",0.650707881967156,-0.493219308638411,0.207316904527746,-2.37905977692427,0.0173568610386517,0.0880024625553709
"NPFFR2",13.44400039912,0.202772755274972,0.0852341988874909,2.37900699392543,0.0173593465983641,0.0880024625553709
