"","Module","MMlightcyan","MMsalmon","MMbrown","MMyellow","MMblue","MMmidnightblue","MMturquoise","MMblack","MMcyan","MMgreen","MMtan","MMgreenyellow","MMpink","MMmagenta","MMpurple","MMred","MMgrey","p.MMlightcyan","p.MMsalmon","p.MMbrown","p.MMyellow","p.MMblue","p.MMmidnightblue","p.MMturquoise","p.MMblack","p.MMcyan","p.MMgreen","p.MMtan","p.MMgreenyellow","p.MMpink","p.MMmagenta","p.MMpurple","p.MMred","p.MMgrey","GS.IPAH","GS.CHD","GS.SLE","p.GS.IPAH","p.GS.CHD","p.GS.SLE"
"GCDH","grey",0.0858992595253799,0.0974047564351057,0.236705265315177,0.295897518709415,0.230699250453955,-0.0360076668178225,0.0271928771319937,0.146725343989639,0.13479279229589,0.233218263718543,0.120126240111533,0.0385646703066625,0.00373870605598872,-0.0342654154354683,-0.0378297491853489,-0.0704316145342705,0.333300642338244,0.0728357370173441,0.041829569326734,5.57606107735305e-07,2.79525319907014e-10,1.08940615557236e-06,0.45276613446756,0.570760782439237,0.0021043183222126,0.00476354494304321,8.24419620230241e-07,0.0119675985864227,0.421300518108979,0.937881851625365,0.474942088721622,0.430210758868726,0.141575362877909,8.4846302030174e-13,0.0743906554657669,-0.126209937632641,0.0146053421517983,0.120470712636908,0.00825704024743907,0.760777626140971
"SYCE2","blue",0.130952161454339,0.11078685678146,0.133711675032035,0.0397401056872958,0.330495568550115,0.0962398699916026,0.152127716695166,0.0700389085618141,-0.00330562741431297,0.170853613044735,0.141603013723786,-0.0797377437013601,-0.147899918428108,-0.134578088740671,-0.074020928604811,-0.0888470796807959,0.303395525381588,0.00611650857673709,0.0205336909766525,0.00511408996697132,0.407275993015632,1.34840185068424e-12,0.0443510371052268,0.00142452028913292,0.143814253230478,0.945065316187859,0.000333477831610503,0.00301082822716401,0.0959609258469449,0.00193526931818355,0.00483138593893693,0.122331255052316,0.0635021321960701,9.32657284442536e-11,0.121979991770007,-0.161757155622154,0.0478951657524049,0.0107054392114927,0.000688412018152065,0.317827480180345
"CALR","turquoise",-0.0514904803263692,-0.117669975326099,-0.133096768137485,0.372364299239393,-0.286458587826139,-0.411271649016645,-0.510448870766407,-0.0492246044430592,0.339924491942671,0.111047884222651,0.196682330897119,0.25693014130113,0.185767668334153,0.223740006623971,0.681008926956388,0.374448024523237,-0.270713265515717,0.282816111495519,0.0138415934026437,0.00532367825488794,8.0633784629393e-16,1.06453557247284e-09,2.88652794454663e-19,2.28221208592054e-30,0.304564973882733,2.78833682760903e-13,0.0202360489520856,3.46869786720137e-05,5.11299843208194e-08,9.37126281113531e-05,2.31474415327142e-06,7.61133599085589e-61,5.41201369186104e-16,8.88986049555236e-09,-0.149877389219184,0.164235738078859,0.113011787204219,0.00167849868542984,0.00056711440009717,0.0181145187059711
"RAD23A","turquoise",-0.159985030314012,-0.111203493913452,-0.380358732200431,0.0422401378518546,-0.28407604018226,-0.363791220026907,-0.520195914204195,-0.0598127254512447,0.154894580839966,0.00986284467181678,0.160555565824224,0.180109400049054,0.0701988528303093,0.13060445159665,0.629140971629143,0.368434378293251,-0.366185648515158,0.000789416000198075,0.0200604023513631,1.71924597614375e-16,0.378385504145285,1.4804066510355e-09,4.0354951309927e-15,1.14340981554026e-31,0.212069864066981,0.00116075467581341,0.837109042667429,0.00075549167583825,0.000153510282947576,0.14289913691204,0.00625459332980789,1.53507616405613e-49,1.69709942874138e-15,2.58619377551021e-15,-0.0415530738039988,0.177291801344498,0.0131654055411655,0.386197146316358,0.000195206602230836,0.783746172552511
"LYL1","turquoise",-0.125012584666487,-0.163733048160747,-0.481686974298696,-0.0117514187959076,-0.366403026295796,-0.443236812170971,-0.608085747418004,-0.0124239852322706,0.25694903519555,0.102022984507256,0.177817356497448,0.357147214137821,0.26958975063281,0.176406358626469,0.393277650764336,0.452685688380842,-0.454146621518018,0.00889362466406969,0.000589982567858655,9.11525370098902e-27,0.806485148807951,2.48335065135108e-15,1.86680857633789e-22,1.54209068983018e-45,0.795647682381335,5.10109839963799e-08,0.032990255933641,0.0001867018196721,1.3604071784347e-14,1.02909628324083e-08,0.000210360677441027,1.29119302920202e-17,1.82690298001905e-23,1.26712424557026e-23,-0.19436802058745,0.239836865530956,0.112807836808896,4.30232442173765e-05,3.90445710615804e-07,0.0183254147230013
"CACNA1A","blue",0.104503738998868,0.358282308436284,0.402072777752712,-0.0593135980014353,0.840153543881167,0.403194972400195,0.609759485354727,-0.0742452894165054,-0.230307026442441,0.276130162149365,-0.138770756985579,-0.326777615289947,-0.164908306536895,-0.409973619592004,-0.332534254224961,-0.337048904060687,0.779044959364604,0.0289380046432849,1.10757320853953e-14,2.07366515002602e-18,0.215915571454595,1.17175748552869e-117,1.63563189712338e-18,7.60199032101506e-46,0.121199574154841,1.13740077510416e-06,4.34848996129266e-09,0.00365255531958366,2.47355851803899e-12,0.000537803526639619,3.82673181985592e-19,9.63394857542779e-13,4.534995331237e-13,3.10455288955719e-90,0.0775754570392858,-0.183853627294215,-0.0765671386331195,0.105344868974074,0.000110922265991707,0.109962023698771
"CCDC130","blue",0.0271195688317213,0.153661226280602,0.18464381362478,0.0750663724162367,0.36762096684275,0.0971287484329586,0.178094576076061,-0.0247715751822828,0.00875836626149502,0.191486011772017,-0.0233261518879157,-0.0954671939859254,-0.0550168587641658,-0.0436091918838106,-0.106634498164466,-0.148892378046783,0.346128507910242,0.571800039775075,0.0012722172444139,0.000103485482170578,0.117127482746782,1.97720171031832e-15,0.0424158054582934,0.000182356787685919,0.605550921668636,0.855136397722829,5.60613793713511e-05,0.626760063971433,0.0460930987270503,0.251101644418367,0.363111611241134,0.0258059132089173,0.00180221785281291,9.59634681263866e-14,0.0247419416110242,-0.0980355380509644,-0.0374157572760539,0.605982514197431,0.0405154165254275,0.435277664057377
"NANOS3","grey",-0.0303864737527202,0.0247792786219699,-0.210106895049378,-0.0267813937940533,-0.0874422711030469,-0.166317111669382,-0.264385372893295,0.120297938310514,0.0120949573080247,0.0807498865478323,0.00177230218276714,0.0505796381362954,0.0427622652473345,-0.0231447730788685,0.0294707419944642,0.292567481983268,-0.135436882562093,0.526379538520654,0.605438748853556,9.46077455399354e-06,0.576605758621233,0.0678194374696383,0.000480909390545277,2.00954529544968e-08,0.0118454067544588,0.800944738590707,0.0918037173500754,0.970530387098875,0.291429317476405,0.3725144551304,0.629443832274386,0.538923698779603,4.50557796314243e-10,0.00456515229516161,0.0875474228232186,-0.11104782635037,-0.0507236149404075,0.0674881613257883,0.0202361145241895,0.290056259263707
"ADGRL1","blue",0.141414245665774,0.261449384053006,0.205682318781734,0.191945866351153,0.444390370051109,-0.0121370480955384,0.110667963728128,0.190697091683481,0.0315143860175926,0.433566080208179,0.0667746361694428,0.056543534849428,0.0819881139571182,-0.134360858812174,-0.0853172087639132,-0.118129664441211,0.409439095420566,0.00305017798995756,2.91290745733733e-08,1.46555052269023e-05,5.37568018504422e-05,1.41108396219171e-22,0.800266599905622,0.0206705176302928,6.02337542974194e-05,0.511135770083087,1.87074257867024e-21,0.163483480208578,0.238169195534611,0.0869154121179537,0.00490091062236947,0.0748048857870644,0.0134723945228995,4.29633720944337e-19,0.018460345655927,-0.149872761226779,-0.0634616540291603,0.700361431050572,0.00167906129994857,0.185445818506069
"DDX39A","yellow",0.14994838894333,0.189446191059409,0.320640659689869,0.62003417428838,0.0142022004623516,-0.224220652044498,-0.1491787598563,0.0851824499536892,0.266198241157977,0.229251524645717,0.187099861481934,0.154218681745914,0.209596535007462,0.162569760477893,0.165606246206582,0.0337918135534096,0.120757131266549,0.00166988904644808,6.74551021513485e-05,6.61401248957348e-12,9.00323187118409e-48,0.767187986388078,2.19902285250789e-06,0.00176541318554995,0.0752669149311745,1.59427115925742e-08,1.27683819933301e-06,8.3253510343417e-05,0.00122067173164424,9.95539672074626e-06,0.000646221847072254,0.000508878861822512,0.481071360853435,0.0115240154348508,-0.123211224732345,-0.0234883011472968,0.0562393106057705,0.0099337312499089,0.624364985260504,0.240708149054037
"DNAJB1","yellow",0.0364190294305459,0.1721594762299,0.222833551250709,0.414344464439623,0.164374358433536,-0.139547910019638,-0.0780907267330334,0.14504836874237,0.172213195168803,0.270795967146741,0.221300773415938,0.157330710143164,0.0927513456189943,0.0543887502419164,0.0908178573390501,0.0167325406640303,0.217663707322503,0.447616531670753,0.00029960770914863,2.54902785491948e-06,1.47353107462977e-19,0.000560954610716293,0.00346514346481646,0.103045335498941,0.0023691205886614,0.000298285669732182,8.79436962295232e-09,2.99764607300285e-06,0.000966566276536176,0.0526781921128307,0.256561604931548,0.057829251068903,0.727232918060888,4.38381095760228e-06,-0.0600627020340038,-0.15113018772999,0.0710604657100763,0.210162472872925,0.00153240008390273,0.13804588148217
"ADGRE3","grey",0.0537704674525127,0.0357473788569713,0.0977705167501981,-0.0413435456736644,0.228184132848274,0.121216805105869,0.158883512748179,-0.16594983574662,-0.0772697890367445,-0.00256972744416337,-0.0687176111421973,-0.191693872712364,-0.174857459315566,0.0578055679567709,0.00903763891359647,0.19994389184229,0.213701048624891,0.262015853991769,0.456041672378454,0.0410632431871789,0.38859878373068,1.43443378924225e-06,0.011210035816951,0.000858931686641716,0.000495176613964506,0.106728056904576,0.957281574890478,0.151546122353004,5.50083592875585e-05,0.000239547677474188,0.22783807868515,0.850570583236949,2.54970782165458e-05,6.58455965119454e-06,0.0372807712288242,-0.0920007805673139,-0.0894222713010234,0.436937166524197,0.054630496948382,0.0618009731943206
"ZNF333","blue",-0.0158574643631049,0.265485444987241,0.295582593052037,0.107977712375847,0.48088052609875,0.177199530260487,0.303061154340246,-0.0341566238085514,-0.113384761423621,0.165586806809741,-0.069148238100637,-0.162862365530243,-0.0442617008659842,-0.196484470867848,-0.16029233351579,-0.180761402417517,0.473456503305894,0.740973536089321,1.74655067251484e-08,2.92511797024227e-10,0.0239853785491469,1.13739743302829e-26,0.000196736711744784,9.80107156344221e-11,0.476346259967921,0.0177343169053117,0.000509664530125022,0.148992297966258,0.000631626084425821,0.355969157390601,3.53350689457922e-05,0.000770972391247523,0.000145132417656676,8.49392663825998e-26,0.029409917715785,-0.129940264571163,-0.0582832682858846,0.539762158776403,0.00652615555251979,0.224011834503455
"SLC1A6","blue",0.124251907046896,0.160906511092639,0.253334344494009,-0.0513103412143305,0.513584783474089,0.303187070282507,0.38599171980225,0.0581084136783073,-0.128262353032495,0.136185859691724,-0.114829618150416,-0.196960666212274,-0.140065304870576,-0.323174318955805,-0.22315845895938,-0.217315798142767,0.511745828715311,0.0093203961760867,0.000735299769477474,7.93972182695608e-08,0.284505777252202,8.80292417838594e-31,9.61968901323449e-11,5.63894468141751e-17,0.225407023153515,0.00725984856372259,0.00434385253913174,0.0163264783321794,3.37943122305838e-05,0.00334525485117588,4.41864897493331e-12,2.46255721319791e-06,4.54459914847395e-06,1.54086740428449e-30,0.0831232276136805,-0.131392854297098,-0.0759472691558102,0.0826202390148579,0.00594543221539799,0.112878610352836
"BRD4","yellow",-0.000616556548404288,0.286941142631285,0.411600930423744,0.67087629194496,0.204806053028395,-0.2369338593892,-0.0929420098991093,0.0357073369166928,0.266204844267272,0.366285281640871,0.222278495587826,0.117191345230467,0.219859467961633,0.158687559253437,0.0454653294227887,-0.0295689306477318,0.292471190840553,0.98974593428764,9.95378506797764e-10,2.68675038673647e-19,1.86466533855844e-58,1.59647775422723e-05,5.4337856765832e-07,0.0521916163736611,0.456546747754963,1.59292243219483e-08,2.53854795950708e-15,2.70350904473672e-06,0.0142354368030384,3.48762619757645e-06,0.000871875502163348,0.34302754261496,0.53757154679605,4.56778665105731e-10,-0.179037094715939,-0.0256707357112898,0.00341970538801405,0.000168282357448844,0.592521086433072,0.94317265184899
"CYP4F22","blue",0.0616995919927802,0.284074517764925,0.167281661768603,-0.0341526557932255,0.508271112211979,0.192276474305527,0.269535211592409,0.0103947849978878,-0.105285563188465,0.261644981756877,-0.0552388364388206,-0.178804781041776,-0.0635716102921376,-0.177994538360127,-0.13222496429379,-0.129256646156157,0.467056120732556,0.197977747390154,1.48071717279297e-09,0.000445239255736843,0.47639751787011,4.39703098299599e-30,5.21555401943591e-05,1.03641587438017e-08,0.828456392897134,0.0277528223361827,2.84214681324738e-08,0.249191524152079,0.000171653652194287,0.184683637812555,0.000183913697091803,0.00563408272987943,0.00681665337706111,4.62348622585344e-25,0.0738646979013507,-0.0836324851584279,-0.0585903116696144,0.12312413446205,0.0807497873627145,0.221576803527967
"CYP4F12","grey",0.0187970819239913,0.103325106309877,0.14369815344337,-0.0439745015552025,0.337835817818278,0.157663143606152,0.256062810896141,-0.0925087639650164,-0.060132814797997,0.136883145035466,-0.0492356787897899,-0.149045606877737,-0.00655977352315079,-0.18795350544108,-0.162296836487272,-0.113359032184812,0.31505514696079,0.695166386734522,0.0308066808715455,0.00260404392288985,0.359101935386027,3.97182833217759e-13,0.000942526863560556,5.6890974433867e-08,0.0533027174951834,0.209629721667602,0.0041465867555851,0.304456056403765,0.00178243897502233,0.891238058885515,7.71404089006025e-05,0.000660117056203562,0.0177603191262968,1.58807865732279e-11,0.00527701768487402,-0.0485624660735385,-0.0175150115605076,0.912410595671584,0.31112403040833,0.715019850306505
"OR10H1","grey",0.303932458166657,0.077010355151962,0.0186679597095219,0.0576975451148055,0.214634668647115,0.00375888647209958,0.0101058636898675,0.225943754488699,0.075844007122432,0.245098936131434,0.0707162922417778,0.0579471444543647,0.0217287549346966,-0.0857687071766532,-0.0323393031483001,-0.0309342682428885,0.221315283926152,8.61107085580569e-11,0.107913248263042,0.697156767580645,0.228709706883169,5.98684902589572e-06,0.937547237842504,0.833153542833865,1.82799832054528e-06,0.113370325451901,2.12161701037049e-07,0.139969118314282,0.226699283796934,0.650561543164592,0.0732736933841174,0.500134269800003,0.518947276216204,2.99306518556103e-06,0.0664534565578068,-0.130640727535752,0.0249297814187673,0.165522995533448,0.00624005766353792,0.603249082146438
"CYP4F11","turquoise",0.036824920166937,0.229228259024284,0.188295825720525,-0.0841458227058856,0.354083816955739,0.236504079778343,0.337478633349574,-0.0457418308193858,-0.133786041238514,0.0426890371182774,-0.133996149607754,-0.226054585318694,-0.131543358266524,-0.207942899066546,-0.190442107577865,-0.191713262775705,0.313059107596642,0.442568106055215,1.28008904787523e-06,7.4809898169728e-05,0.0788991801531258,2.3598554390654e-14,5.70423288141945e-07,4.21841736416003e-13,0.34009741367262,0.00508925298379061,0.37333445869674,0.00501966663556929,1.80630930238871e-06,0.00588799872606441,1.17326678228752e-05,6.16437971291698e-05,5.49110875829208e-05,2.16223029285821e-11,0.0387987178510957,-0.104981686752996,-0.0615618316992189,0.418485722086351,0.0282084243645231,0.198982920439313
"KLF2","turquoise",-0.110836055371982,-0.0898149357834811,-0.455324081972328,-0.00210211258463288,-0.357919149767374,-0.435466319804424,-0.571136980952665,0.216921867530039,0.269271937586288,0.0927937564717382,0.246688408355925,0.346888293029902,0.230273082836489,0.429248175764025,0.338095182661073,0.340393244222279,-0.394287364348423,0.0204773020213799,0.0606613753588936,9.42314391145837e-24,0.965049564575204,1.18298854896984e-14,1.19637118337963e-21,3.38475772644374e-39,4.73345136790439e-06,1.07246452571819e-08,0.0525696339895753,1.75975913249568e-07,8.40743938376287e-14,1.14164830706473e-06,5.11264784318036e-21,3.80166834261387e-13,2.57456590725124e-13,1.04956161379031e-17,-0.0751891303856997,0.0492599524961723,0.135756463830698,0.116527982881359,0.304217411859563,0.0044695101397131
"EPS15L1","blue",0.129118434092902,0.289689777969998,0.240119828786706,0.154091151977331,0.590651932033788,0.0480636297536133,0.179832518529848,0.0193253599980049,0.158307482583411,0.457097742553229,0.137873154967667,-0.0083578861640059,0.0771689054153147,-0.138097285261349,-0.0928433655479515,-0.111346358917204,0.555364254753556,0.00687677367265303,6.77275272414067e-10,3.77981738082982e-07,0.00123229133686989,1.91446488903643e-42,0.316126318555512,0.000157203517140754,0.687045048444289,0.0008974969187863,6.01865312883081e-24,0.00388041203030543,0.861692233227236,0.107187703732499,0.00382234195720147,0.0524428873010663,0.019900310569908,1.00023795357848e-36,-0.0605064780297454,-0.0581453961606536,0.0129000726860913,0.206806877380926,0.225111420496427,0.787999746018771
"CTD.3222D19.2","blue",0.0216118906587771,0.281755680654621,0.34493045522706,0.375179951500409,0.549471510687459,-0.0161557632559013,0.128844098995124,-0.033976622554993,0.147573498664728,0.460259009752362,0.0927042231472127,-0.00607874182847494,0.061283160360438,-0.0373201905746428,-0.0517084072101189,-0.044124109555556,0.535845198918642,0.652317250466088,2.0350293239782e-09,1.18131642993683e-13,4.70152267769304e-16,7.75810479722802e-36,0.736280079676751,0.00699751371593663,0.478674502020174,0.00198095654720477,2.68935463033326e-24,0.0527990294016148,0.899169502462806,0.20102761099715,0.436452174788819,0.280781080887975,0.357467858299644,7.5982126108669e-34,-0.10558042449005,-0.0898787165735504,-0.000921360039417422,0.0273167959439301,0.060477918224461,0.984677209537271
"C19orf44","blue",0.020447630290322,0.361058239060173,0.127327027721192,0.0563366516543543,0.375592777951761,0.0672840194960937,0.11817403985358,0.0426167503270907,0.101317170992942,0.327386156029076,0.19699689546067,0.043009759184131,0.0630268893594473,-0.132312952345984,-0.0848028372944341,-0.0778576079345462,0.327701399859953,0.669912072859013,6.67551819037554e-15,0.00770009896803594,0.239893714628076,4.34206905855043e-16,0.160287653890133,0.0134372176434483,0.374145012580539,0.0342280979075924,2.240981728929e-12,3.3679731527637e-05,0.369751275857829,0.188482173170189,0.0056020326334395,0.0765809344929528,0.104080716974475,2.12904776020707e-12,-0.0314360927140698,-0.116676868551434,0.0643297147590258,0.51218643459785,0.0146697319897022,0.179491486593983
"CHERP","yellow",0.0234613554196692,0.177241630801633,0.181358715394832,0.40359533608087,0.12445121723796,-0.18620726968867,-0.132622294782838,0.108120513012463,0.227688778545075,0.327985516207378,0.184710572331888,0.188683364258115,0.264158167227431,0.109462270882511,0.0559484819620939,0.0611627526547785,0.179809308278514,0.624762722936978,0.000196037180634653,0.000137835656933334,1.50253586876824e-18,0.00920684965624802,9.01317495513733e-05,0.00549065024813337,0.0237985231957649,1.51375005778691e-06,2.03286115339988e-12,0.000102879156487007,7.22516668376956e-05,2.06844929520208e-08,0.0221034267273305,0.243153013701164,0.201915786868191,0.000157516867475763,-0.0918752846903955,-0.0716878069513723,0.0864574808273076,0.0549627225899145,0.13459260595153,0.0709871226830543
"MED26","blue",0.0425353178456702,0.189106276745635,0.281706051444229,0.285318961196595,0.507640821610185,0.00424670143528413,0.13803362968929,0.0118650737158574,0.165555631682446,0.413577819407193,0.106992695760397,0.00205710852883508,0.0666444075147751,-0.0990877408508173,-0.0698151235140735,-0.0793805715407655,0.483821948566267,0.375059415609014,6.95541179018366e-05,2.04886082688519e-09,1.24690730625578e-09,5.31136447439355e-30,0.929462203831912,0.00383875399340779,0.804651095243993,0.000510926866122106,1.74380293549935e-19,0.0253091455641289,0.965797355339472,0.164308155036503,0.0384009365979074,0.145102140283251,0.0974633004836223,5.05830600698101e-27,-0.0705994251045503,-0.0839054731906988,0.021903989507775,0.140626821910979,0.0797613262213173,0.647932531103793
"CTC.429P9.4","blue",0.0785326043587899,0.224340056872204,0.332990676625241,0.335887938088277,0.563473166260995,0.0265833511217851,0.161853058373087,-0.0238902188744987,0.173181496143084,0.426143167259947,0.207790074912215,0.00466488200382715,0.0229992087916295,-0.0989184075031457,0.0397940155445539,-0.0288825582841702,0.535617943674753,0.101105177752424,2.17114512894901e-06,8.93234576769816e-13,5.51109077821921e-13,5.57842241326767e-38,0.579428876349661,0.000683303239615063,0.618445395957643,0.000275369547490912,1.04417776060098e-20,1.19113495846192e-05,0.922537028197418,0.63160120669931,0.0387347764572372,0.406639500899432,0.547058953958891,8.18750848281915e-34,-0.0866099587317215,-0.0893619836874971,0.034069958365902,0.0704888950494203,0.0619774947841267,0.477466469178646
"NWD1","blue",0.0704733326057672,0.191434027288741,0.289852200487835,-0.0120311694098643,0.633049389604043,0.278128926949681,0.408742768948673,-0.10590251679984,-0.0773730822112722,0.238182213270965,-0.0883691066054954,-0.164199659999375,-0.128788112358063,-0.265817359369613,-0.213953577953978,-0.229833823219877,0.55782769278648,0.141339097230413,5.63276908696221e-05,6.61952965811023e-10,0.801972731490954,2.56473674273701e-50,3.32675621943459e-09,4.99402027681938e-19,0.0268472459550968,0.10625904602917,4.71630433060987e-07,0.0649449256189751,0.000568727843221321,0.00702238634815285,1.67396753700776e-08,6.41750299874778e-06,1.19800564700801e-06,4.19668674814778e-37,0.0101028749316769,-0.119290096203441,-0.0359395943458754,0.833202164027796,0.0125787082270267,0.453621496892958
"SIN3B","blue",0.0752875252238461,0.396723894076176,0.245475858259414,0.221626611311912,0.455415480747615,0.0125809783884048,0.126813364920845,0.0316071506548951,0.0355589357795819,0.352352907216356,0.069496361469018,0.0016540053334539,0.0968910192666184,-0.104706279963766,-0.0769574876712747,-0.122367645568084,0.453722728776735,0.116049199114136,6.34738109864731e-18,2.02982561461342e-07,2.89637799663175e-06,9.20853825947108e-24,0.793123520030174,0.00795188587406495,0.509892359794033,0.458421359089685,3.21298267769872e-14,0.146951798305483,0.972496607558084,0.042926274898818,0.0286268756523356,0.108156035560267,0.0104569251366432,1.40929592222104e-23,-0.0232081680903409,-0.079059627475659,0.0235915481123245,0.628505252257524,0.0988292152495756,0.622841998489289
"CPAMD8","blue",0.119002253808856,0.308961556710357,0.234122547346717,-0.0266134637977327,0.733490352938573,0.224059818475625,0.366555183489107,0.0313356925735073,-0.112175708306323,0.379928027807317,0.101148981936559,-0.124791297902755,-0.0595254229407747,-0.294182115540225,-0.18490622213572,-0.191999514603665,0.620290822668709,0.0127953643741203,4.04496073632348e-11,7.45352885219611e-07,0.578999200732486,5.94533291128612e-75,2.23711493402543e-06,2.41376268728686e-15,0.513535404797125,0.01899273706246,1.87056077354176e-16,0.0345288327246684,0.0090159448185453,0.214277420982327,3.57731749216741e-10,0.000101121386005421,5.34938455220711e-05,8.04192348356043e-48,0.0133738179921579,-0.100880889320477,-0.0769107926539578,0.78040959778392,0.0350128525018594,0.108370834735894
"MYO9B","blue",0.0648364973212744,0.206011646278777,0.0583834188828821,0.0825568565435086,0.545787018078588,-0.0127447755431273,0.0245226976959738,0.00132731294015076,0.125512420526259,0.498475276642395,0.246650039859889,0.0958688259637787,0.0596823991863402,-7.92009794224263e-05,-0.0515901496359156,-0.00910401892147082,0.441089202829257,0.176081418270585,1.41903500585795e-05,0.223215496164404,0.0847414052189895,2.7359708658165e-35,0.790492262715727,0.60917990278997,0.977927414361246,0.00862275298489168,7.92895648712943e-29,1.76774752777027e-07,0.0451805505915553,0.213069218934884,0.998682758359012,0.28188415318879,0.849486067913482,3.13440097062872e-22,-0.0653623890332574,-0.0876650048265743,0.0780940410602753,0.172593908281934,0.067119296707528,0.103030674200698
"NR2F6","cyan",0.0256064100848075,0.103683742327375,0.127832950576125,0.32444764183954,0.134875526532532,-0.156142131210999,-0.117405377459106,0.0725446939293592,0.554067044997433,0.411844210532543,0.416350849185057,0.393046660927263,0.25270607626743,0.0407699280442549,0.00415321106843647,-0.0735397399187805,0.134223308338044,0.593448968707537,0.0302274450838245,0.00745909081530398,3.60273034765047e-12,0.00473763314241439,0.00105722060566249,0.0140581174726865,0.129983780141268,1.57568776793835e-36,2.54795673294291e-19,9.46363040358569e-20,1.35373303407402e-17,8.56845172662286e-08,0.395219878296197,0.931011174931475,0.124786119563906,0.00494539884090729,-0.140831409429032,0.0123615852779213,0.164842526977822,0.00317464101675649,0.796651553135962,0.000540606915953475
"ANO8","purple",-0.108002945914643,-0.117004676531363,-0.28931632254524,0.0518262975593251,-0.244946095741046,-0.297739971228466,-0.419313453386048,-0.0510964717772821,0.164952066419945,0.0332185705898484,0.139639902675891,0.226139008772267,0.236760475648647,0.103192589400298,0.726547462916463,0.301004391690678,-0.299908645100333,0.0239522684034167,0.0143916885916347,7.13824968891394e-10,0.27968434495918,2.159966037813e-07,2.1406965339629e-10,4.89479998702368e-20,0.286520647561631,0.000535946053616287,0.488547221821988,0.00344354652265494,1.78995364329852e-06,5.54137426134055e-07,0.0310230998534917,6.73676794201633e-73,1.32811453531891e-10,1.55996669396112e-10,-0.172176128218323,0.210168121403754,0.0268471633541791,0.000299197314935573,9.40303290170387e-06,0.575669638943665
"PLVAP","blue",0.0397662591472915,0.121851196616506,0.0865028189569016,0.0108354857582434,0.345308385380591,0.062151552422536,0.122193524376709,0.0533086170188464,0.0839865207186518,0.259859459223196,0.0226017367675882,-0.0360344708818647,0.0572009083517072,-0.122303017991346,-0.0810370208590772,-0.0806453002381681,0.311483026138779,0.406967135670149,0.0107891567706994,0.0708386788557831,0.821303494804157,1.10645828083377e-13,0.194706001748613,0.0105679095745507,0.26614185662736,0.0794697558139729,3.554829610098e-08,0.63750795051799,0.452429578134166,0.23274747133099,0.0104979974231,0.0906509945503211,0.0922264920216691,2.75439139388815e-11,-0.0157509790125293,-0.0679187431833191,8.53601700620613e-05,0.742651324008465,0.156371588348085,0.99858032106316
"COLGALT1","yellow",-0.0758149081043721,0.139845567221784,0.213571078953668,0.31003020065081,0.321871420252021,-0.105808753781669,-0.0032982243418936,-0.0711803103098534,0.159362710981927,0.363410434402233,0.227598283972814,0.0819705800214733,0.0852123120861373,0.0450047982118492,0.135814320535075,0.0520531478828256,0.316031196893103,0.113509192972235,0.00339570401862283,6.67214693829173e-06,3.43856809185586e-11,5.43971460147154e-12,0.0269832128201819,0.945188151140405,0.137380976901577,0.000828022465463224,4.32990408764611e-15,1.52868690302959e-06,0.0869831415651674,0.0751643309789732,0.347943435068259,0.00445238987974411,0.277582125995451,1.36447901405222e-11,-0.165690362022112,-0.000106912613510178,0.113437191218625,0.000505492162813429,0.998221869286559,0.0176814337221117
"UNC13A","cyan",0.00259919805808097,0.14749135841183,0.0579625587445489,0.283715591140026,0.060152633054879,-0.18840183234922,-0.15851474479305,0.131381967643494,0.794181420947398,0.379715807267838,0.267022473662555,0.416944540384385,0.3066568595105,-0.00213215729487397,0.0110749655584677,-0.0278263406361114,0.0822070885666687,0.956792138523108,0.00199260760162793,0.226575540969545,1.55571924114731e-09,0.209479309634805,7.41017691831678e-05,0.000883440172402897,0.00594960609487099,3.8086724109556e-96,1.94985537898526e-16,1.43418147124761e-08,8.29673684776742e-20,5.72889384686764e-11,0.96455035642845,0.817422721150081,0.56181801955034,0.0860731332559679,-0.166500680204163,-0.0351684113052124,0.234897861720596,0.00047392257042612,0.463374980947256,6.83406867629495e-07
"MAP1S","cyan",0.00319940497408818,-0.000869290194678267,-0.0809767473691662,0.176369958782005,-0.0432504765407765,-0.216922634060836,-0.261197119962729,0.161314364331719,0.532260579638661,0.268817207236709,0.352973094861599,0.389466519059054,0.328253663293995,0.0488396532751026,0.182783957187063,0.154676227608885,-0.0240936682213177,0.946827927697399,0.985543066166127,0.0908920000132735,0.000211006611603287,0.36707596645923,4.73307671837258e-06,3.00668669164793e-08,0.000712461704218262,2.45218640480051e-33,1.13760763805863e-08,2.87728034697201e-14,2.80450479287755e-17,1.94598435636096e-12,0.308367034475729,0.000121792173386215,0.00117980839436833,0.615458269117916,-0.113837695424386,-0.0112996304284811,0.195998384594144,0.0172819909770737,0.813786071818706,3.69762427928164e-05
